,0
12315,2018
12316,Spent
12317,the
12318,day
12319,helping
12320,their
12321,new
12322,to
12323,be
12324,Governor
12325,of
12326,Oklahoma
12327,Thanks
12328,guys
12329,from
12330,the
12331,Pi-Kappa-Alpha
12332,Fraternity
12333,of
12334,Norman
12335,Oklahoma
12336,This
12337,is
12338,what
12339,Oklahoma
12340,is
12341,suppose
12342,to
12343,be
12344,helping
12345,each
12346,Love
12347,ya
12348,all
12349,Now
12350,let
12351,'s
12352,make
12353,Oklahoma
12354,an
12355,awesome
12356,State
12357,Thanks
12358,for
12359,cominghttps
12360,…
12361,It
12362,was
12363,awesome
12364,Thanks
12365,so
12366,much
12367,for
12368,coming
12369,…
12370,Governor
12371,Message
12372,#
12373,14
12374,Gun
12375,Control
12376,…
12377,Governor
12378,Message
12379,#
12380,14
12381,Gun
12382,Control
12383,…
12384,Governor
12385,Message
12386,#
12387,14
12388,Gun
12389,Control
12390,…
12391,Gun
12392,Control
12393,?
12394,Shit
12395,this
12396,stuff
12397,is
12398,only
12399,5.85
12400,at
12401,the
12402,gun
12403,shop
12404,watch
12405,thishttps
12406,?
12407,v=X5urOJT_8ck
12408,…
12409,Governor
12410,Message
12411,#
12412,14
12413,Gun
12414,Control
12415,…
12416,Governor
12417,Message
12418,#
12419,14
12420,Gun
12421,Control
12422,…
12423,Governor
12424,Message
12425,#
12426,14
12427,Gun
12428,Control
12429,…
12430,Governor
12431,Message
12432,#
12433,14
12434,Gun
12435,Control
12436,…
12437,Governor
12438,Message
12439,#
12440,14
12441,Gun
12442,Control
12443,…
12444,Do
12445,n't
12446,forget
12447,it
12448,'s
12449,tomorrow
12450,night
12451,at
12452,7pm
12453,sharp
12454,Notice
12455,There
12456,will
12457,be
12458,armed
12459,officers
12460,there
12461,so
12462,your
12463,name
12464,must
12465,be
12466,on
12467,the
12468,RSVP
12469,list
12470,and
12471,you
12472,will
12473,go
12474,through
12475,a
12476,security
12477,check
12478,before
12479,entering
12480,the
12481,building
12482,So
12483,please
12484,put
12485,your
12486,name
12487,on
12488,the
12489,list
12490,Thank
12491,you
12492,Sir
12493,I
12494,am
12495,trying
12496,my
12497,best
12498,to
12499,so
12500,you
12501,I
12502,can
12503,find
12504,simple
12505,non
12506,tax
12507,ways
12508,to
12509,fix
12510,thingshttps
12511,…
12512,Here
12513,is
12514,one
12515,of
12516,our
12517,problems
12518,Garvin
12519,Country
12520,has
12521,8
12522,superintendents
12523,$
12524,"768,353.00"
12525,to
12526,take
12527,care
12528,of
12529,5458
12530,students
12531,and
12532,you
12533,wonder
12534,where
12535,your
12536,teacher
12537,pay
12538,is
12539,going
12540,?
12541,This
12542,has
12543,got
12544,to
12545,be
12546,fixed
12547,Oklahoma
12548,County
12549,has
12550,1
12551,Superintendent
12552,has
12553,"46,000"
12554,students
12555,for
12556,$
12557,"285,000.00"
12558,Now
12559,let
12560,'s
12561,talk
12562,about
12563,this
12564,Thank
12565,youhttps
12566,…
12567,Russia
12568,vs
12569,Trump
12570,on
12571,the
12572,mussel
12573,of
12574,Cold
12575,War
12576,I
12577,feel
12578,sorry
12579,for
12580,kids
12581,got
12582,to
12583,grow
12584,up
12585,in
12586,20
12587,years
12588,if
12589,they
12590,even
12591,have
12592,that
12593,long
12594,if
12595,we
12596,do
12597,n't
12598,change
12599,things
12600,If
12601,you
12602,have
12603,not
12604,registered
12605,to
12606,vote
12607,as
12608,a
12609,Libertarian
12610,send
12611,me
12612,a
12613,message
12614,and
12615,I
12616,will
12617,get
12618,you
12619,what
12620,you
12621,need
12622,along
12623,with
12624,free
12625,papers
12626,and
12627,all
12628,you
12629,need
12630,They
12631,are
12632,already
12633,trying
12634,to
12635,change
12636,SQ788
12637,so
12638,let
12639,'s
12640,get
12641,this
12642,The
12643,protection
12644,of
12645,individual
12646,rights
12647,is
12648,the
12649,only
12650,proper
12651,purpose
12652,of
12653,government
12654,#
12655,Today
12656,they
12657,fight
12658,over
12659,who
12660,is
12661,going
12662,to
12663,lead
12664,the
12665,prayer
12666,of
12667,the
12668,day
12669,at
12670,the
12671,capitol
12672,fight
12673,over
12674,where
12675,the
12676,hell
12677,are
12678,money
12679,is
12680,going
12681,...
12682,..
12683,So
12684,now
12685,teachers
12686,are
12687,barricading
12688,in
12689,school
12690,rooms
12691,threatening
12692,Suicide
12693,?
12694,Now
12695,let
12696,'s
12697,give
12698,them
12699,all
12700,guns
12701,WTF
12702,Ran
12703,into
12704,the
12705,man
12706,himself
12707,today
12708,!
12709,@
12710,Yes
12711,just
12712,DM
12713,your
12714,rsvphttps
12715,…
12716,Arrested
12717,for
12718,week
12719,pot
12720,plants
12721,and
12722,this
12723,is
12724,all
12725,Garvin
12726,County
12727,can
12728,do
12729,while
12730,meth
12731,runs
12732,ramped
12733,#
12734,fixthisshit
12735,#
12736,votejoeexotichttp
12737,Yephttps
12738,…
12739,How
12740,about
12741,every
12742,stupid
12743,law
12744,they
12745,waste
12746,time
12747,on
12748,tax
12749,payers
12750,money
12751,that
12752,does
12753,not
12754,pass
12755,the
12756,one
12757,sponsored
12758,it
12759,has
12760,to
12761,pay
12762,back
12763,time
12764,wasted
12765,?
12766,#
12767,fixthis
12768,Do
12769,you
12770,really
12771,want
12772,someone
12773,like
12774,this
12775,to
12776,become
12777,Governor
12778,Sorry
12779,guys
12780,if
12781,she
12782,wins
12783,your
12784,penis
12785,is
12786,no
12787,longer
12788,yours
12789,…
12790,You
12791,want
12792,your
12793,freedom
12794,back
12795,and
12796,a
12797,voice
12798,on
12799,which
12800,laws
12801,are
12802,passed
12803,#
12804,votejoeexotic
12805,for
12806,Oklahoma
12807,Governor
12808,and
12809,you
12810,will
12811,be
12812,included
12813,in
12814,decisions
12815,We
12816,will
12817,do
12818,this
12819,everyone
12820,just
12821,have
12822,to
12823,register
12824,as
12825,a
12826,Libertarian
12827,and
12828,get
12829,me
12830,past
12831,the
12832,primaries
12833,and
12834,vote
12835,June
12836,26https
12837,…
12838,I
12839,support
12840,this
12841,thought
12842,of
12843,a
12844,walk
12845,out
12846,if
12847,this
12848,is
12849,what
12850,it
12851,takes
12852,to
12853,get
12854,the
12855,politicians
12856,off
12857,their
12858,asses
12859,and
12860,find
12861,all
12862,this
12863,missing
12864,money
12865,or
12866,misplaced
12867,money
12868,to
12869,better
12870,education
12871,go
12872,for
12873,it
12874,#
12875,votejoeexotic
12876,2018
12877,#
12878,fixthisshithttp
12879,…
12880,You
12881,know
12882,you
12883,want
12884,to
12885,come
12886,see
12887,this
12888,shit
12889,at
12890,the
12891,Mansion
12892,in
12893,2019
12894,so
12895,#
12896,votejoeexotic
12897,on
12898,June
12899,26th
12900,They
12901,think
12902,by
12903,putting
12904,medical
12905,marijuana
12906,on
12907,the
12908,June
12909,ballot
12910,will
12911,fail
12912,due
12913,to
12914,low
12915,voter
12916,turn
12917,out
12918,Let
12919,'s
12920,show
12921,them
12922,they
12923,are
12924,wronghttp
12925,…
12926,Remember
12927,it
12928,'s
12929,next
12930,Saturday
12931,so
12932,DM
12933,me
12934,for
12935,reservations
12936,it
12937,'s
12938,free
12939,and
12940,going
12941,to
12942,be
12943,so
12944,funhttps
12945,…
12946,Keeping
12947,the
12948,open
12949,name
12950,sorry
12951,…
12952,I
12953,love
12954,this
12955,kid
12956,They
12957,are
12958,the
12959,Alcohol
12960,killed
12961,my
12962,brother
12963,with
12964,a
12965,drunk
12966,driver
12967,they
12968,have
12969,not
12970,changed
12971,anything
12972,sincehttps
12973,…
12974,So
12975,Delta
12976,Airlines
12977,is
12978,stopping
12979,all
12980,NRA
12981,discounts
12982,to
12983,fly
12984,but
12985,they
12986,get
12987,Corporate
12988,Tax
12989,cuts
12990,from
12991,the
12992,Government
12993,Do
12994,you
12995,think
12996,they
12997,should
12998,stay
12999,out
13000,of
13001,politics
13002,and
13003,choosing
13004,sides
13005,?
13006,…
13007,I
13008,am
13009,pro
13010,2nd
13011,amendment
13012,and
13013,you
13014,have
13015,a
13016,right
13017,to
13018,bear
13019,arms
13020,but
13021,I
13022,am
13023,not
13024,a
13025,member
13026,of
13027,the
13028,NRA
13029,as
13030,I
13031,do
13032,n't
13033,think
13034,lobbyist
13035,and
13036,special
13037,interest
13038,groups
13039,have
13040,a
13041,place
13042,in
13043,your
13044,constitutional
13045,rights
13046,just
13047,to
13048,make
13049,money
13050,and
13051,buy
13052,politicians
13053,You
13054,'re
13055,rights
13056,are
13057,you
13058,'re
13059,rights
13060,plain
13061,and
13062,simple
13063,I
13064,will
13065,find
13066,ithttps
13067,…
13068,Thank
13069,you
13070,sirhttps
13071,…
13072,Together
13073,we
13074,can
13075,make
13076,Oklahoma
13077,a
13078,better
13079,place
13080,for
13081,everyone
13082,I
13083,do
13084,n't
13085,have
13086,300
13087,million
13088,to
13089,fight
13090,for
13091,this
13092,job
13093,but
13094,we
13095,do
13096,n't
13097,need
13098,it
13099,to
13100,get
13101,this
13102,election
13103,done
13104,It
13105,'s
13106,time
13107,to
13108,#
13109,standup
13110,…
13111,#
13112,votejoeexotic
13113,and
13114,I
13115,will
13116,make
13117,sure
13118,we
13119,quit
13120,misappropriating
13121,30
13122,million
13123,at
13124,a
13125,time
13126,and
13127,get
13128,this
13129,donehttps
13130,…
13131,Let
13132,'s
13133,work
13134,on
13135,giving
13136,you
13137,a
13138,Governor
13139,that
13140,is
13141,going
13142,to
13143,hold
13144,them
13145,all
13146,accountablehttps
13147,…
13148,But
13149,we
13150,can
13151,if
13152,we
13153,vote
13154,smart
13155,in
13156,2018
13157,and
13158,get
13159,people
13160,in
13161,there
13162,that
13163,can
13164,make
13165,sure
13166,our
13167,money
13168,is
13169,spent
13170,right
13171,…
13172,Can
13173,we
13174,afford
13175,to
13176,protect
13177,our
13178,schools
13179,in
13180,Oklahoma
13181,?
13182,We
13183,ca
13184,n't
13185,afford
13186,to
13187,even
13188,pay
13189,our
13190,teachers
13191,CNN
13192,town
13193,meeting
13194,is
13195,showing
13196,the
13197,world
13198,our
13199,politicians
13200,are
13201,not
13202,here
13203,to
13204,represent
13205,the
13206,people
13207,#
13208,standup
13209,and
13210,kick
13211,the
13212,politicians
13213,taking
13214,$
13215,out
13216,Thank
13217,you
13218,…
13219,Is
13220,this
13221,cute
13222,or
13223,I
13224,am
13225,gon
13226,na
13227,be
13228,kinda
13229,scarce
13230,for
13231,a
13232,few
13233,days
13234,so
13235,If
13236,ya
13237,do
13238,n't
13239,see
13240,me
13241,much
13242,I
13243,will
13244,be
13245,back
13246,on
13247,Social
13248,Media
13249,very
13250,soon
13251,Thank
13252,you
13253,let
13254,'s
13255,win
13256,this
13257,so
13258,everyone
13259,will
13260,be
13261,able
13262,to
13263,experience
13264,this
13265,anytime
13266,…
13267,I
13268,expected
13269,more
13270,out
13271,of
13272,you
13273,then
13274,to
13275,lead
13276,the
13277,corruption
13278,in
13279,the
13280,Animal
13281,Welfare
13282,Division
13283,like
13284,you
13285,are
13286,allowing
13287,Here
13288,go
13289,take
13290,a
13291,look
13292,and
13293,pull
13294,you
13295,'re
13296,head
13297,out
13298,of
13299,ya
13300,ass
13301,…
13302,you
13303,'re
13304,inspectors
13305,are
13306,on
13307,the
13308,take
13309,...
13310,..https
13311,…
13312,The
13313,next
13314,time
13315,your
13316,inspector
13317,writes
13318,you
13319,up
13320,for
13321,tree
13322,limbs
13323,over
13324,your
13325,cages
13326,rusty
13327,wire
13328,algea
13329,or
13330,shade
13331,...
13332,The
13333,next
13334,time
13335,your
13336,inspector
13337,writes
13338,you
13339,up
13340,for
13341,tree
13342,limbs
13343,over
13344,your
13345,cages
13346,rusty
13347,wire
13348,algea
13349,or
13350,shade
13351,...
13352,The
13353,next
13354,time
13355,your
13356,inspector
13357,writes
13358,you
13359,up
13360,for
13361,tree
13362,limbs
13363,over
13364,your
13365,cages
13366,rusty
13367,wire
13368,algea
13369,or
13370,shade
13371,...
13372,Starting
13373,to
13374,get
13375,a
13376,meet
13377,and
13378,greet
13379,tour
13380,scheduled
13381,If
13382,you
13383,own
13384,a
13385,business
13386,or
13387,work
13388,somewhere
13389,in
13390,Oklahoma
13391,that
13392,the
13393,owner
13394,would
13395,like
13396,to
13397,set
13398,up
13399,a
13400,promotion
13401,day
13402,to
13403,have
13404,me
13405,come
13406,meet
13407,your
13408,people
13409,in
13410,your
13411,town
13412,at
13413,their
13414,business
13415,DM
13416,me
13417,the
13418,contact
13419,Are
13420,we
13421,shocked
13422,the
13423,FBI
13424,dropped
13425,the
13426,ball
13427,on
13428,the
13429,Florida
13430,Shooter
13431,?
13432,They
13433,are
13434,to
13435,worried
13436,about
13437,emails
13438,and
13439,Russia
13440,to
13441,worry
13442,about
13443,some
13444,sick
13445,as
13446,punk
13447,turning
13448,into
13449,a
13450,mass
13451,killer
13452,here
13453,at
13454,home
13455,There
13456,everywhere
13457,!
13458,!
13459,God
13460,save
13461,me
13462,from
13463,stupid
13464,people
13465,Its
13466,going
13467,to
13468,be
13469,a
13470,long
13471,day
13472,Joe
13473,exotic
13474,is
13475,with
13476,the
13477,shits
13478,high
13479,keyhttps
13480,…
13481,Thinking
13482,about
13483,visiting
13484,future
13485,gov
13486,@
13487,joe_exotic
13488,this
13489,weekend
13490,1st
13491,to
13492,shove
13493,it
13494,up
13495,Mark
13496,zuckerberg
13497,'s
13498,asshttps
13499,…
13500,They
13501,do
13502,n't
13503,even
13504,take
13505,the
13506,complaints
13507,serious
13508,We
13509,got
13510,to
13511,insist
13512,they
13513,do
13514,by
13515,at
13516,least
13517,1
13518,officer
13519,by
13520,10k
13521,population
13522,per
13523,city
13524,or
13525,county
13526,to
13527,starthttps
13528,…
13529,Vote
13530,yes
13531,SQ788
13532,and
13533,stop
13534,the
13535,opioid
13536,He
13537,'ll
13538,ya
13539,great
13540,campaign
13541,There
13542,is
13543,not
13544,enough
13545,room
13546,to
13547,properly
13548,address
13549,anything
13550,if
13551,you
13552,give
13553,me
13554,your
13555,questions
13556,I
13557,will
13558,address
13559,each
13560,one
13561,and
13562,photo
13563,ithttps
13564,…
13565,Who
13566,is
13567,going
13568,to
13569,Bison
13570,witches
13571,tonight
13572,to
13573,party
13574,with
13575,me
13576,?
13577,Just
13578,Curious
13579,or
13580,any
13581,better
13582,ideas
13583,?
13584,Blame
13585,the
13586,internet
13587,He
13588,got
13589,those
13590,images
13591,and
13592,ideas
13593,there
13594,Shit
13595,they
13596,even
13597,sell
13598,shirts
13599,Internet
13600,will
13601,destroy
13602,the
13603,human
13604,Just
13605,curious
13606,as
13607,a
13608,Candidate
13609,that
13610,'s
13611,cares
13612,about
13613,what
13614,you
13615,think
13616,What
13617,can
13618,be
13619,done
13620,to
13621,prevent
13622,what
13623,happened
13624,in
13625,Florida
13626,if
13627,anything
13628,?
13629,Happy
13630,Valentines
13631,Day
13632,you
13633,two
13634,and
13635,many
13636,more
13637,for
13638,ya
13639,love
13640,to
13641,you
13642,both
13643,…
13644,Prayers
13645,to
13646,Florida
13647,school
13648,victims
13649,A
13650,Valentines
13651,Wedding
13652,day
13653,at
13654,the
13655,zoo
13656,…
